Day_Mins,Day_Calls,Avg_Day_Mins,Day_Charge,Eve_Mins,Eve_Calls,Avg_Evn_Mins,Eve_Charge,Night_Mins,Night_Calls,Avg_Night_Mins,Night_Charge,Intl_Mins,Intl_Calls,Avg_International_Mins,Intl_Charge,Total_Day_Data,Total_Evn_Data,Total_Night_Data,Total_Data,label
202,123,0.608910891,34.34,184.3,78,2.362820513,15.67,176,89,1.97752809,7.92,7.4,2,3.7,2,72.81217876,85.39558829,66.24740293,224.45517,1
209.5,108,0.515513126,35.62,109.6,64,1.7125,9.32,189.7,145,1.308275862,8.54,9.1,6,1.516666667,2.46,86.97987347,75.49048483,63.72090376,226.1912621,1
297.9,141,0.473313192,50.64,238.1,107,2.225233645,20.24,240.5,93,2.586021505,10.82,8.9,5,1.78,2.4,49.99425675,54.85451723,0.245276791,105.0940508,1
212.8,102,0.479323308,36.18,189.8,137,1.38540146,16.13,170.1,105,1.62,7.65,10.6,4,2.65,2.86,42.37708541,10.045272,22.00326461,74.42562203,1
145.6,102,0.700549451,24.75,284.7,111,2.564864865,24.2,228.2,91,2.507692308,10.27,12.2,5,2.44,3.29,88.13119963,91.0887159,86.83914302,266.0590585,0
152.9,87,0.568999346,25.99,213.2,99,2.153535354,18.12,205.3,114,1.800877193,9.24,10.8,6,1.8,2.92,99.62099855,30.69483126,76.80086545,207.1166953,0
125.4,158,1.259968102,21.32,269.1,83,3.242168675,22.87,238.6,103,2.316504854,10.74,11,7,1.571428571,2.97,33.68702717,8.381602889,72.62304083,114.6916709,0
138.3,96,0.694143167,23.51,80.6,79,1.020253165,6.85,163.7,83,1.972289157,7.37,8.3,8,1.0375,2.24,92.03199062,70.27848493,32.16266334,194.4731389,0
189.3,157,0.829371368,32.18,174.9,70,2.498571429,14.87,221.9,117,1.896581197,9.99,11.2,5,2.24,3.02,74.39371083,39.46298369,73.68722112,187.5439156,0
199.3,86,0.431510286,33.88,194.8,102,1.909803922,16.56,298.2,82,3.636585366,13.42,14.3,2,7.15,3.86,80.47089286,83.0405896,96.68021302,260.1916955,0
247.5,99,0.4,42.08,108.5,118,0.919491525,9.22,232,72,3.222222222,10.44,10.6,3,3.533333333,2.86,42.39207448,55.51910034,7.921779037,105.8329539,0
294.9,71,0.24075958,50.13,192.8,78,2.471794872,16.39,148.1,87,1.702298851,6.66,13.2,5,2.64,3.56,27.65870159,63.7087785,20.59902034,111.9665004,1
175.4,99,0.564424173,29.82,155.3,83,1.871084337,13.2,179.4,86,2.086046512,8.07,11.5,3,3.833333333,3.11,17.59839116,97.15928693,39.58740231,154.3450804,0
179.4,70,0.390189521,30.5,143,93,1.537634409,12.16,116.3,113,1.02920354,5.23,11.2,5,2.24,3.02,39.44758109,41.20216399,64.42317072,145.0729158,0
126.8,94,0.741324921,21.56,293.6,115,2.553043478,24.96,174.1,91,1.913186813,7.83,8.4,4,2.1,2.27,63.27708194,90.9930429,40.16070205,194.4308269,0
239.7,87,0.362953692,40.75,281.7,92,3.061956522,23.94,183.5,113,1.623893805,8.26,11.4,1,11.4,3.08,4.61702398,73.44385993,96.08160543,174.1424893,1
143,101,0.706293706,24.31,212.2,102,2.080392157,18.04,104.9,120,0.874166667,4.72,15.3,4,3.825,4.13,48.32959999,40.56079027,22.64191428,111.5323045,1
91.9,109,1.186071817,15.62,198.4,111,1.787387387,16.86,171.7,125,1.3736,7.73,13,7,1.857142857,3.51,70.4530929,50.53919662,20.13289501,141.1251845,0
210.4,80,0.380228137,35.77,176.6,96,1.839583333,15.01,149.7,56,2.673214286,6.74,15.5,4,3.875,4.19,9.415698675,6.25941499,58.81534389,74.49045755,0
201.3,130,0.645802285,34.22,203.7,115,1.771304348,17.31,129.9,113,1.149557522,5.85,6.4,6,1.066666667,1.73,33.89810523,51.29834821,22.51275453,107.709208,1
145.6,59,0.40521978,24.75,287.9,131,2.197709924,24.47,181.7,121,1.501652893,8.18,9.2,4,2.3,2.48,66.592335,10.41542537,73.91773443,150.9254948,0
203.5,82,0.402948403,34.6,200.3,72,2.781944444,17.03,214,112,1.910714286,9.63,13.4,6,2.233333333,3.62,78.80043324,72.14359553,34.6335804,185.5776092,1
232.4,76,0.327022375,39.51,153.3,103,1.488349515,13.03,214.6,107,2.005607477,9.66,10.5,2,5.25,2.84,59.4978894,32.93666343,45.38257523,137.8171281,0
86.5,119,1.375722543,14.71,285.2,97,2.940206186,24.24,180.4,133,1.356390977,8.12,8.7,2,4.35,2.35,55.15332817,0.078890467,66.56066094,121.7928796,0
109.9,102,0.92811647,18.68,220.8,114,1.936842105,18.77,104,133,0.781954887,4.68,10.9,6,1.816666667,2.94,28.07119563,23.4171626,30.94585754,82.43421577,0
156,88,0.564102564,26.52,276.1,81,3.408641975,23.47,175.9,94,1.871276596,7.92,9.3,5,1.86,2.51,73.13624881,78.15601323,43.05849928,194.3507613,0
326.3,112,0.343242415,55.47,165.1,110,1.500909091,14.03,162.9,97,1.679381443,7.33,7.5,1,7.5,2.03,57.05745639,45.21247688,59.43599089,161.7059242,1
195,58,0.297435897,33.15,198.5,88,2.255681818,16.87,304.3,110,2.766363636,13.69,14.8,9,1.644444444,4,1.670736091,15.89898694,46.69607488,64.26579791,0
110,91,0.827272727,18.7,147.3,75,1.964,12.52,190.5,73,2.609589041,8.57,6.4,7,0.914285714,1.73,42.12635309,56.25665598,81.09094264,179.4739517,0
147.1,119,0.808973487,25.01,161,111,1.45045045,13.69,275.9,106,2.602830189,12.42,9,3,3,2.43,68.90093759,77.03684254,13.33098271,159.2687628,1
156,141,0.903846154,26.52,256.8,72,3.566666667,21.83,175.3,123,1.425203252,7.89,11.9,5,2.38,3.21,74.19680556,66.3342231,1.139839213,141.6708679,0
98.2,99,1.00814664,16.69,186.7,85,2.196470588,15.87,146.7,96,1.528125,6.6,9.3,4,2.325,2.51,1.554851536,28.69687292,61.7038402,91.95556465,0
210.6,120,0.56980057,35.8,153.1,84,1.822619048,13.01,262.2,79,3.318987342,11.8,11,5,2.2,2.97,41.06837031,61.02718411,75.21900476,177.3145592,0
239.9,120,0.50020842,40.78,261.6,88,2.972727273,22.24,207.1,88,2.353409091,9.32,8.9,4,2.225,2.4,48.33112807,52.83223657,29.05863126,130.2219959,1
159.9,94,0.587867417,27.18,179.9,95,1.893684211,15.29,154.4,102,1.51372549,6.95,11.6,2,5.8,3.13,44.24869681,61.03499335,98.54865166,203.8323418,1
197.8,66,0.333670374,33.63,133.9,119,1.125210084,11.38,177.3,94,1.886170213,7.98,10.9,3,3.633333333,2.94,33.05066569,32.78012169,17.64587837,83.47666575,1
115.4,98,0.849220104,19.62,166.2,83,2.002409639,14.13,184.7,79,2.337974684,8.31,15.2,6,2.533333333,4.1,77.61970878,51.5733023,66.68005136,195.8730624,0
123.8,113,0.91276252,21.05,236.2,77,3.067532468,20.08,73.2,81,0.903703704,3.29,3.7,2,1.85,1,19.08745225,22.96074751,6.496492674,48.54469243,0
117.6,97,0.824829932,19.99,196.3,126,1.557936508,16.69,157.4,113,1.392920354,7.08,6.4,3,2.133333333,1.73,17.40638863,68.22504635,39.05922663,124.6906616,0
105.3,82,0.778727445,17.9,197.4,109,1.811009174,16.78,187.5,91,2.06043956,8.44,8.6,6,1.433333333,2.32,5.30932111,27.26629043,35.84591551,68.42152706,0
111.7,121,1.083258729,18.99,237.3,119,1.994117647,20.17,253.5,110,2.304545455,11.41,13.1,6,2.183333333,3.54,67.76604145,42.58858572,88.97236201,199.3269892,0
159.3,104,0.652856246,27.08,202.3,98,2.064285714,17.2,229,73,3.136986301,10.31,9.5,3,3.166666667,2.57,96.08715685,14.41381586,33.87067264,144.3716453,0
81.7,123,1.505507956,13.89,210.2,108,1.946296296,17.87,212,64,3.3125,9.54,11.3,3,3.766666667,3.05,14.81489321,84.22484308,62.89726379,161.9370001,1
238,88,0.369747899,40.46,209.6,84,2.495238095,17.82,233,95,2.452631579,10.49,10,5,2,2.7,79.33644442,57.3049673,64.49128971,201.1327014,0
128.1,99,0.772833724,21.78,247.7,78,3.175641026,21.05,199.7,121,1.650413223,8.99,15.6,3,5.2,4.21,30.943556,15.09421713,61.9909571,108.0287302,0
171.2,104,0.607476636,29.1,193.6,74,2.616216216,16.46,196.5,85,2.311764706,8.84,10.2,4,2.55,2.75,61.36443759,56.26663162,98.93289296,216.5639622,0
109,88,0.80733945,18.53,259.3,120,2.160833333,22.04,182.1,119,1.530252101,8.19,13.3,3,4.433333333,3.59,44.68298053,32.5668024,63.66295401,140.9127369,1
220,114,0.518181818,37.4,207.7,76,2.732894737,17.65,168.4,137,1.22919708,7.58,12.1,3,4.033333333,3.27,3.326350409,31.80465438,87.9190605,123.0500653,0
55.6,65,1.169064748,9.45,242.7,121,2.005785124,20.63,176.3,134,1.315671642,7.93,11.3,4,2.825,3.05,61.4087313,52.28511061,16.5160475,130.2098894,0
286.6,79,0.275645499,48.72,315.3,102,3.091176471,26.8,193.9,101,1.91980198,8.73,10.3,6,1.716666667,2.78,82.39624287,90.49944318,83.0231688,255.9188548,0
207.6,96,0.462427746,35.29,229,112,2.044642857,19.47,162.6,131,1.241221374,7.32,13.3,2,6.65,3.59,51.93484453,37.67570856,90.84190834,180.4524614,0
109.6,108,0.98540146,18.63,249.3,119,2.094957983,21.19,321.2,101,3.18019802,14.45,8.3,4,2.075,2.24,2.670510271,32.99660749,54.3924332,90.05955096,1
197.2,113,0.573022312,33.52,242.3,116,2.088793103,20.6,192,76,2.526315789,8.64,11,5,2.2,2.97,37.66455474,53.21072531,50.48659294,141.361873,0
175.7,120,0.682982356,29.87,168.6,90,1.873333333,14.33,198.9,110,1.808181818,8.95,14.6,4,3.65,3.94,90.22318581,72.38835194,34.6815004,197.2930381,0
205.2,115,0.56042885,34.88,184.8,137,1.348905109,15.71,176.1,115,1.531304348,7.92,7,6,1.166666667,1.89,9.372242992,81.50586814,17.14539277,108.0235039,0
193.1,104,0.538581046,32.83,111.6,98,1.13877551,9.49,227.4,94,2.419148936,10.23,12.1,4,3.025,3.27,42.0322594,35.36691505,7.351351368,84.75052582,0
232.6,121,0.520206363,39.54,153.2,115,1.332173913,13.02,286.7,77,3.723376623,12.9,4.7,3,1.566666667,1.27,59.57514135,95.06842812,44.58394309,199.2275126,0
102.7,89,0.866601753,17.46,149.3,100,1.493,12.69,188.1,114,1.65,8.46,11,5,2.2,2.97,42.37420322,6.828321346,92.24642617,141.4489507,0
263.1,70,0.266058533,44.73,279.3,118,2.366949153,23.74,127.1,143,0.888811189,5.72,9.7,4,2.425,2.62,40.71240246,12.00418376,47.84993015,100.5665164,0
197,79,0.401015228,33.49,201,114,1.763157895,17.09,151.2,111,1.362162162,6.8,11.6,5,2.32,3.13,39.41942888,37.23907282,30.82210784,107.4806095,0
169.3,90,0.531600709,28.78,156,138,1.130434783,13.26,210.8,106,1.988679245,9.49,11.6,6,1.933333333,3.13,76.43522874,12.63592294,30.52079406,119.5919457,0
201.5,123,0.610421836,34.26,129.2,110,1.174545455,10.98,220.6,98,2.251020408,9.93,12.9,4,3.225,3.48,22.96881715,49.97132466,77.77566068,150.7158025,0
251,119,0.474103586,42.67,91.2,96,0.95,7.75,142.2,87,1.634482759,6.4,13.8,3,4.6,3.73,19.59880943,60.19821803,66.7562227,146.5532502,0
230.4,117,0.5078125,39.17,225,101,2.227722772,19.13,198.5,111,1.788288288,8.93,7.6,6,1.266666667,2.05,74.04373948,92.40320327,92.40631835,258.8532611,0
109.8,120,1.092896175,18.67,230.5,86,2.680232558,19.59,255.8,103,2.483495146,11.51,11.9,6,1.983333333,3.21,89.64480078,61.80336013,9.152968783,160.6011297,0
279.5,118,0.422182469,47.52,203.2,113,1.798230088,17.27,174.2,101,1.724752475,7.84,10.7,4,2.675,2.89,81.48100995,25.30176056,29.46045399,136.2432245,1
173.4,107,0.617070358,29.48,222,84,2.642857143,18.87,64.2,94,0.682978723,2.89,13.7,6,2.283333333,3.7,70.87799128,50.92212611,91.92869669,213.7288141,0
214.4,93,0.433768657,36.45,211.7,57,3.714035088,17.99,165,79,2.088607595,7.43,10,8,1.25,2.7,99.3850729,64.6600231,55.5533253,219.5984213,0
96.1,103,1.071800208,16.34,246.8,134,1.841791045,20.98,229.7,92,2.49673913,10.34,9.7,4,2.425,2.62,46.82138169,92.42975726,8.758269419,148.0094084,0
101.4,145,1.429980276,17.24,249.1,116,2.147413793,21.17,157.6,107,1.472897196,7.09,7.1,6,1.183333333,1.92,64.68486333,77.90105046,2.888051693,145.4739655,0
232.5,74,0.31827957,39.53,181.8,142,1.28028169,15.45,203.1,86,2.361627907,9.14,10.4,6,1.733333333,2.81,52.81058025,61.79059309,45.62331936,160.2244927,0
174.5,120,0.687679083,29.67,217.5,95,2.289473684,18.49,220.3,67,3.288059701,9.91,12.2,2,6.1,3.29,98.90512228,65.95789087,80.3291207,245.1921339,0
224,126,0.5625,38.08,233.5,89,2.623595506,19.85,293.9,104,2.825961538,13.23,8.8,4,2.2,2.38,31.0434622,85.60612974,32.71693058,149.3665225,0
211.1,99,0.468972051,35.89,176.7,66,2.677272727,15.02,221.5,96,2.307291667,9.97,14.7,7,2.1,3.97,68.27252868,58.66297626,8.662140192,135.5976451,0
109.2,96,0.879120879,18.56,153.1,80,1.91375,13.01,240,102,2.352941176,10.8,9.8,5,1.96,2.65,48.40263276,88.1354292,36.61348996,173.1515519,0
220,95,0.431818182,37.4,179.9,121,1.48677686,15.29,188.2,109,1.726605505,8.47,11.5,5,2.3,3.11,61.63914011,8.623745264,23.5126354,93.77552077,0
181.4,98,0.540242558,30.84,164.5,98,1.678571429,13.98,171,110,1.554545455,7.69,10.9,4,2.725,2.94,37.93584188,61.03849798,69.04214268,168.0164825,0
180.7,82,0.453790814,30.72,173.7,90,1.93,14.76,231.5,89,2.601123596,10.42,10.1,4,2.525,2.73,56.2523897,93.88552337,4.927584943,155.065498,0
96.5,109,1.129533679,16.41,145.8,109,1.337614679,12.39,174.4,82,2.126829268,7.85,9.4,2,4.7,2.54,58.24104688,12.62683412,46.47735636,117.3452374,0
183.5,93,0.506811989,31.2,170.5,80,2.13125,14.49,193.8,88,2.202272727,8.72,8.3,5,1.66,2.24,66.60153758,65.29944003,68.43534557,200.3363232,0
107.9,90,0.834105653,18.34,140.4,94,1.493617021,11.93,253.6,79,3.210126582,11.41,10.5,2,5.25,2.84,22.02262985,58.32720425,53.82911277,134.1789469,0
161,96,0.596273292,27.37,244.9,82,2.986585366,20.82,180.8,103,1.755339806,8.14,7.7,6,1.283333333,2.08,13.80651617,60.10624421,99.36967135,173.2824317,0
146.8,128,0.871934605,24.96,285.6,96,2.975,24.28,213.6,80,2.67,9.61,4.3,2,2.15,1.16,79.99192605,43.22488198,62.6850695,185.9018775,1
149.2,146,0.978552279,25.36,161.9,109,1.485321101,13.76,197.9,109,1.81559633,8.91,8.3,2,4.15,2.24,6.173538183,84.37312768,63.28433657,153.8310024,0
227.8,124,0.544337138,38.73,169.5,112,1.513392857,14.41,201.1,91,2.20989011,9.05,5.6,4,1.4,1.51,14.06786917,87.63414479,11.7438382,113.4458522,0
160.3,87,0.542732377,27.25,202.4,101,2.003960396,17.2,191.1,122,1.566393443,8.6,7.4,3,2.466666667,2,60.6916454,71.60248666,48.33268143,180.6268135,0
137.8,120,0.870827286,23.43,225.8,110,2.052727273,19.19,145.2,95,1.528421053,6.53,10.2,6,1.7,2.75,46.99687383,56.57278606,25.32431942,128.8939793,1
141.7,87,0.613973183,24.09,268.3,89,3.014606742,22.81,241.3,68,3.548529412,10.86,8.5,7,1.214285714,2.3,74.93898085,43.23811163,93.20685935,211.3839518,0
196.4,115,0.585539715,33.39,150.3,109,1.378899083,12.78,176.2,75,2.349333333,7.93,9.3,1,9.3,2.51,6.134779305,40.02536643,43.83651979,89.99666552,0
175.2,74,0.422374429,29.78,151.7,79,1.920253165,12.89,230.5,109,2.114678899,10.37,5.3,3,1.766666667,1.43,69.89377814,89.869784,76.34022768,236.1037898,0
146.8,133,0.90599455,24.96,171.7,73,2.352054795,14.59,234.5,69,3.398550725,10.55,9.9,3,3.3,2.67,66.8723618,5.125559841,66.69577077,138.6936924,0
173.9,111,0.638297872,29.56,287.4,105,2.737142857,24.43,204.8,91,2.250549451,9.22,9.1,7,1.3,2.46,97.09335546,77.60458944,40.39726534,215.0952102,0
305.2,80,0.262123198,51.88,156.5,109,1.435779817,13.3,280,81,3.456790123,12.6,13.2,7,1.885714286,3.56,84.55361886,47.54544275,4.791222027,136.8902836,0
162.3,91,0.56069008,27.59,279.3,79,3.535443038,23.74,192.7,131,1.470992366,8.67,11.7,2,5.85,3.16,32.26354276,17.79141181,35.86431372,85.91926828,1
150,106,0.706666667,25.5,293.8,123,2.388617886,24.97,250.7,65,3.856923077,11.28,10.3,7,1.471428571,2.78,92.52854675,54.66453539,95.87056381,243.0636459,0
197.5,114,0.57721519,33.58,206.9,119,1.738655462,17.59,163.6,109,1.500917431,7.36,11.3,4,2.825,3.05,50.08414787,79.60772747,33.76268335,163.4545587,0
240.2,67,0.278934221,40.83,153,98,1.56122449,13.01,249,72,3.458333333,11.21,10.2,6,1.7,2.75,96.45625876,23.32367702,45.77291576,165.5528515,0
186.2,117,0.628356606,31.65,286.7,76,3.772368421,24.37,164.3,113,1.453982301,7.39,12.9,3,4.3,3.48,81.76364658,69.1102976,38.51783564,189.3917798,0
116.9,127,1.086398631,19.87,276.5,88,3.142045455,23.5,289.9,125,2.3192,13.05,12.3,2,6.15,3.32,59.563884,92.36415851,56.28047002,208.2085125,0
236.7,95,0.401351922,40.24,263.5,56,4.705357143,22.4,259.6,107,2.426168224,11.68,12,4,3,3.24,23.48202534,99.14569051,53.96249407,176.5902099,0
173.2,93,0.536951501,29.44,131.2,80,1.64,11.15,170.9,104,1.643269231,7.69,5.4,3,1.8,1.46,32.37498721,0.832192149,49.30219657,82.50937594,0
152.2,114,0.749014455,25.87,137.2,102,1.345098039,11.66,185.9,97,1.916494845,8.37,9.8,3,3.266666667,2.65,27.97918526,96.05719778,67.07164746,191.1080305,0
181.3,135,0.744622173,30.82,182.4,108,1.688888889,15.5,180.6,103,1.753398058,8.13,6.7,2,3.35,1.81,72.10748285,39.24936845,85.57943812,196.9362894,0
167.8,72,0.429082241,28.53,211,99,2.131313131,17.94,153.5,109,1.408256881,6.91,10.5,6,1.75,2.84,75.99010975,45.16076805,45.9388873,167.0897651,1
175.4,125,0.712656784,29.82,250.7,87,2.881609195,21.31,289.3,74,3.909459459,13.02,9.8,9,1.088888889,2.65,77.7019928,39.39840929,2.122912144,119.2233142,0
87.6,112,1.278538813,14.89,266.9,107,2.494392523,22.69,214.6,104,2.063461538,9.66,9.8,10,0.98,2.65,77.09836359,46.73220518,43.11504641,166.9456152,0
203.3,45,0.221347762,34.56,141.9,87,1.631034483,12.06,200.7,71,2.826760563,9.03,8.5,6,1.416666667,2.3,13.82452272,42.66242902,44.21406554,100.7010173,0
92.6,95,1.025917927,15.74,161.9,70,2.312857143,13.76,285,78,3.653846154,12.83,11.3,3,3.766666667,3.05,33.95443223,1.878478678,78.64201386,114.4749248,1
262.9,135,0.513503233,44.69,149.5,96,1.557291667,12.71,140.5,109,1.288990826,6.32,8.1,4,2.025,2.19,15.26470027,74.03281588,57.70871194,147.0062281,0
160.8,91,0.565920398,27.34,155.8,82,1.9,13.24,254.3,103,2.468932039,11.44,8.5,3,2.833333333,2.3,33.25417345,5.483675496,66.84634297,105.5841919,0
141.8,116,0.818053597,24.11,167.3,99,1.68989899,14.22,178.1,130,1.37,8.01,7.8,3,2.6,2.11,41.02147822,78.63624971,48.95541519,168.6131431,0
50.6,62,1.225296443,8.6,201.4,87,2.314942529,17.12,146.8,121,1.21322314,6.61,4.2,4,1.05,1.13,81.07901254,85.40448463,9.035238498,175.5187357,0
134.9,59,0.437361008,22.93,156,152,1.026315789,13.26,197.5,112,1.763392857,8.89,10.2,5,2.04,2.75,48.72670382,33.38158718,14.38542092,96.49371193,0
252.1,110,0.436334788,42.86,226.1,103,2.195145631,19.22,155.6,83,1.874698795,7,13.8,3,4.6,3.73,5.829558351,10.82075729,90.83386154,107.4841772,0
215.5,95,0.440835267,36.64,241.8,92,2.62826087,20.55,147,108,1.361111111,6.61,9.6,3,3.2,2.59,9.438594987,58.56032616,8.561528554,76.5604497,0
124.8,66,0.528846154,21.22,257.2,85,3.025882353,21.86,193.2,115,1.68,8.69,13.4,4,3.35,3.62,96.47564636,81.46000814,26.44336581,204.3790203,0
178.7,114,0.637940683,30.38,271,96,2.822916667,23.04,245.9,94,2.615957447,11.07,16.4,5,3.28,4.43,45.18293285,90.6539333,19.30698371,155.1438499,0
183.2,131,0.715065502,31.14,179.2,73,2.454794521,15.23,292.8,100,2.928,13.18,9.9,5,1.98,2.67,46.47809555,66.08063751,59.82746768,172.3862007,0
167.5,96,0.573134328,28.48,139.1,104,1.3375,11.82,138.4,87,1.590804598,6.23,13,1,13,3.51,94.50871113,66.63160754,9.946288373,171.086607,0
147.1,105,0.713800136,25.01,200,135,1.481481481,17,234.9,65,3.613846154,10.57,12.5,9,1.388888889,3.38,42.71111535,79.27883501,46.76473503,168.7546854,0
230.1,107,0.465015211,39.12,212,120,1.766666667,18.02,174.9,119,1.469747899,7.87,13.2,4,3.3,3.56,64.53464798,57.15084559,48.25571764,169.9412112,0
135.8,125,0.920471281,23.09,163.2,88,1.854545455,13.87,229.8,106,2.167924528,10.34,12.6,3,4.2,3.4,61.79712005,3.96292055,15.65124322,81.41128382,0
205.7,98,0.476421974,34.97,136.1,107,1.271962617,11.57,159.4,147,1.084353741,7.17,8.7,3,2.9,2.35,66.24745724,50.82604619,7.123382538,124.196886,0
73.8,105,1.422764228,12.55,143.4,114,1.257894737,12.19,170.2,98,1.736734694,7.66,10.9,3,3.633333333,2.94,33.0594503,68.79854055,45.41519279,147.2731836,0
189.3,119,0.628631801,32.18,233.5,112,2.084821429,19.85,270.9,104,2.604807692,12.19,10,1,10,2.7,65.98621915,76.88405305,34.45514307,177.3254153,0
147.2,115,0.78125,25.02,161.9,123,1.316260163,13.76,142.1,103,1.37961165,6.39,7.2,6,1.2,1.94,69.38236193,97.81023443,87.28143264,254.474029,0
137.3,95,0.691915513,23.34,184.2,94,1.959574468,15.66,231.4,70,3.305714286,10.41,10.2,3,3.4,2.75,18.05265686,69.69312659,50.10902563,137.8548091,0
70.7,125,1.768033946,12.02,211,113,1.867256637,17.94,174.6,107,1.631775701,7.86,0,0,0,0,60.51231788,51.34479768,33.37662281,145.2337384,0
204.6,117,0.571847507,34.78,205.2,94,2.182978723,17.44,164.6,84,1.95952381,7.41,10.7,5,2.14,2.89,31.45013739,34.83477506,97.83679919,164.1217116,0
123.1,88,0.714865963,20.93,213.9,84,2.546428571,18.18,184.9,88,2.101136364,8.32,12,2,6,3.24,46.76694662,20.49309687,6.104691596,73.36473508,1
129.7,115,0.886661527,22.05,160.8,101,1.592079208,13.67,265,63,4.206349206,11.93,12.2,3,4.066666667,3.29,63.22769651,8.745199615,41.60204403,113.5749401,0
198.7,70,0.352289884,33.78,209.5,106,1.976415094,17.81,281.9,126,2.237301587,12.69,12.4,4,3.1,3.35,63.05075801,0.675962684,79.82132022,143.5480409,0
145.1,116,0.799448656,24.67,233.7,82,2.85,19.86,208.7,95,2.196842105,9.39,7.9,5,1.58,2.13,26.3647849,7.457058509,35.76693243,69.58877584,0
135.2,101,0.74704142,22.98,152.5,79,1.930379747,12.96,224.8,83,2.708433735,10.12,8.4,5,1.68,2.27,31.84898383,83.67059814,85.44063516,200.9602171,0
124.7,105,0.84202085,21.2,250.4,78,3.21025641,21.28,216.4,128,1.690625,9.74,7.8,8,0.975,2.11,11.25737121,29.24193482,55.48298686,95.9822929,0
215.9,76,0.352014822,36.7,145.4,118,1.23220339,12.36,186.9,129,1.448837209,8.41,12.1,4,3.025,3.27,75.62519805,34.13000114,11.01650148,120.7717007,0
119.2,142,1.191275168,20.26,228.4,139,1.643165468,19.41,197.9,61,3.244262295,8.91,8.4,9,0.933333333,2.27,97.52959038,73.75273746,13.42872996,184.7110578,0
144.3,116,0.803880804,24.53,156.4,74,2.113513514,13.29,214.7,90,2.385555556,9.66,7.8,10,0.78,2.11,96.55779585,91.1805728,43.28529524,231.0236639,0
235.2,121,0.514455782,39.98,220.6,87,2.535632184,18.75,236.3,91,2.596703297,10.63,11.8,4,2.95,3.19,45.98944106,64.46549437,48.09995552,158.554891,0
174,57,0.327586207,29.58,281.1,118,2.38220339,23.89,197.2,94,2.09787234,8.87,9.7,2,4.85,2.62,17.87757823,35.56552541,30.20776889,83.65087252,0
115,65,0.565217391,19.55,122.3,96,1.273958333,10.4,245,75,3.266666667,11.03,6.4,1,6.4,1.73,39.73840169,31.11232625,60.0948068,130.9455347,1
151.7,93,0.613052076,25.79,178.5,77,2.318181818,15.17,229.1,111,2.063963964,10.31,13.1,8,1.6375,3.54,69.22034967,47.82954902,62.31096326,179.3608619,0
153.1,102,0.666231221,26.03,234.1,77,3.04025974,19.9,329.2,74,4.448648649,14.81,9.9,9,1.1,2.67,71.3723522,12.38806318,16.31881424,100.0792296,0
218.6,93,0.425434584,37.16,149.9,130,1.153076923,12.74,204.6,131,1.561832061,9.21,9.2,5,1.84,2.48,42.64143696,12.84485487,50.62161409,106.1079059,0
265.2,122,0.460030166,45.08,178.7,102,1.751960784,15.19,174.7,90,1.941111111,7.86,10.7,9,1.188888889,2.89,1.406109571,88.40498568,12.58668689,102.3977821,0
143.3,134,0.935101186,24.36,180.5,113,1.597345133,15.34,184.2,87,2.117241379,8.29,10.1,4,2.525,2.73,83.92051923,80.3848941,51.57401306,215.8794264,0
190.3,98,0.514976353,32.35,252.7,70,3.61,21.48,220.6,97,2.274226804,9.93,7.2,9,0.8,1.94,73.87993158,93.66998234,56.88712518,224.4370391,0
184.7,60,0.32485111,31.4,262,73,3.589041096,22.27,239.5,120,1.995833333,10.78,12.3,6,2.05,3.32,9.744187795,48.42663949,35.05255143,93.22337872,1
115.3,99,0.858629662,19.6,224.7,117,1.920512821,19.1,152.5,98,1.556122449,6.86,18,2,9,4.86,80.18098639,23.69509986,73.91273182,177.7888181,0
113,108,0.955752212,19.21,169.2,107,1.581308411,14.38,156.6,61,2.567213115,7.05,9.2,5,1.84,2.48,32.79690625,91.17567499,78.59309129,202.5656725,1
294.2,100,0.339904827,50.01,232.5,53,4.386792453,19.76,195,64,3.046875,8.78,9,1,9,2.43,66.01677581,55.38471242,60.06584625,181.4673345,1
215.6,86,0.398886827,36.65,167.8,59,2.844067797,14.26,207,67,3.089552239,9.32,6.4,8,0.8,1.73,15.58414971,64.42798788,50.84849387,130.8606315,0
128.8,80,0.621118012,21.9,208.7,93,2.244086022,17.74,202.1,103,1.962135922,9.09,14,7,2,3.78,54.49304563,79.26334241,59.1488371,192.9052251,0
211.2,117,0.553977273,35.9,312.5,98,3.18877551,26.56,178,118,1.508474576,8.01,10.7,2,5.35,2.89,17.13499731,74.34599075,5.744347281,97.22533535,1
71.2,82,1.151685393,12.1,181.6,103,1.763106796,15.44,186.9,111,1.683783784,8.41,12.9,1,12.9,3.48,73.09748137,58.00430325,13.06970307,144.1714877,0
94.9,121,1.275026344,16.13,253.2,83,3.05060241,21.52,175.1,86,2.036046512,7.88,14.2,2,7.1,3.83,7.305234705,12.89380515,55.37058511,75.56962496,0
259.4,116,0.447185813,44.1,269.7,109,2.474311927,22.92,175.3,130,1.348461538,7.89,9.5,3,3.166666667,2.57,79.06953256,38.91447061,65.35682209,183.3408253,1
215.8,123,0.569972196,36.69,285.2,76,3.752631579,24.24,192.1,78,2.462820513,8.64,6.9,3,2.3,1.86,76.14200015,84.28060781,2.067446367,162.4900543,0
